GeneName,0h.a,0h.b,2h.a,2h.b,8h.a,8h.b,16h.a,16h.b
Tnik,14.1214732,14.05289553,14.21518718,14.11664769,14.31158101,14.39558827,14.14799058,14.13191614
Msi1,10.23803027,11.35861263,11.0859957,10.98031465,12.87438586,12.58975,11.78269717,11.90051892
Hectd1,10.98031465,10.40374967,11.31204127,12.04093769,13.55909393,13.19726573,12.34518514,13.05482354
Frg1,11.92764193,12.04093769,12.24160959,11.87452078,12.53349909,12.52626865,12.52929419,12.43837449
Abcf1,13.33375725,13.41498948,13.86984023,13.67750139,14.0344516,13.9823084,13.79426667,13.76024213
Ssbp2,13.13056035,13.30924156,13.73811949,13.45138851,13.76024213,13.6666502,13.45367077,13.51194124
Hadh,13.55411808,13.361489,13.00061793,13.31275044,13.2413437,13.38687489,13.0329063,13.08522914
Wdr90,14.21947159,13.84843783,14.05364139,13.98640983,14.59026416,14.75616506,14.58417206,14.67990399
Myo5c,13.68976939,13.65245657,13.86086615,13.74784085,14.25676238,14.22946549,13.66883997,13.72048878
Ddx5,14.80485145,14.8064656,15.62982283,15.60474684,16.21724221,16.08200066,15.96586154,15.94694392
Ssr1,12.40751569,12.3746675,13.08846499,12.6763281,13.56634623,13.42862072,13.20179521,13.01158363
Ago1,14.37586703,14.39558827,14.33212158,14.41217759,14.94981889,14.89223551,14.63473973,14.82095011
Usf1,12.24641578,12.04324765,12.53972515,12.55791288,13.73006721,13.66565102,12.61140285,12.96691438
Usp53,13.72656049,13.57126606,13.69741861,13.4360227,14.24304123,14.13191614,13.68284991,13.73429803
Nmt2,14.51140575,14.54381485,14.67990399,14.58644549,15.05466237,15.10008884,14.89596677,14.85565771
Pydc4,14.08347544,14.17823658,14.64902302,14.66159653,15.50813733,15.36402948,15.12017766,15.12713109
Nono,14.48655722,14.60590979,14.64666864,14.47234137,14.41395045,14.48655722,14.26138128,14.16513747
Actr2,15.65115493,15.87631661,15.20583613,15.53840312,15.63244474,15.63885146,15.67888753,15.83798665
Dnase1l1,13.94833024,13.96571681,13.65816392,13.63546307,13.8993856,13.94511957,13.98456258,13.93407823
Slain1,12.52247911,12.54881383,12.84814951,12.71967331,12.87004265,12.86808906,12.75229745,12.6570749
Gjb5,11.31204127,10.84782812,11.9580002,11.23321424,12.88217293,12.60291345,12.83700639,12.94520864
Atp1a2,12.92709935,12.90665783,12.72762375,12.92759333,13.01563293,12.98094418,13.12230854,13.06704276
Stambpl1,13.92933044,14.01467211,13.9920131,13.96943795,13.78511047,13.92023118,13.74691024,13.87148394
Hps5,11.87452078,12.22187872,11.92764193,12.17799487,13.27844998,13.32917881,13.23486789,13.26742325
Abhd10,13.94318919,14.03763671,14.16042911,14.19938013,14.47987298,14.25553703,14.16655817,14.10387983
Crocc,13.97641793,13.78511047,13.84978073,13.69741861,14.23840727,14.21338332,14.0661505,14.12262784
Lmnb2,13.11950566,13.30969123,13.72867166,13.54075438,13.75082076,13.78069273,13.70315274,13.76649298
Clcn5,13.4300321,13.45905412,13.69818259,13.59432025,14.21037133,14.1331407,14.17022843,14.20903184
Peak1,14.60848106,14.59238332,14.83414763,14.76138224,14.86956888,14.7540777,14.49209166,14.47987298
Aspscr1,14.20726094,13.82403863,14.3176253,14.36171048,14.69546399,14.68211825,14.21620442,14.3943964
Smg8,12.33266572,12.311507,12.36922691,12.28957978,12.98757471,13.09705592,12.64153862,12.7145979
Xpo6,11.77368475,12.08409087,11.35861263,11.34057881,12.62389462,12.87162772,12.53828442,12.36372934
Krcc1,13.50372796,13.60313457,13.77295201,13.66450105,14.20541087,14.03681041,13.95213031,14.11937803
Wipf2,13.88681291,13.95790773,14.93166105,14.51054021,15.0226271,15.01485653,14.43488884,14.43488884
Ubac2,13.98456258,13.96536177,14.48338405,14.37930111,15.92725772,15.76519645,15.61233086,15.62578567
Pkn1,12.27738107,12.00803916,12.24641578,12.11515065,12.29366563,12.22551471,12.33266572,12.25479395
Prpf6,13.12049436,12.86018494,13.39631429,13.13927067,13.43471553,13.42194533,13.2413437,13.26946038
Hcls1,12.81633842,12.82892759,13.14444738,12.96065834,14.60330358,14.48420359,14.42133943,14.35227085
Fam117b,14.70972307,14.45190277,14.62440933,14.74425581,14.70844464,14.43314525,14.14209376,14.46111387
Utp18,9.956386144,10.80645609,10.54295726,10.40374967,12.35221934,12.11804833,11.66226937,12.08694104
Cdc42se1,13.74691024,13.79562869,13.93601106,13.88077681,14.26138128,14.25032581,14.07693473,13.9836652
Ppp1r12a,14.30256037,14.08089703,14.44033468,14.76042651,15.45195456,15.40986707,15.4624045,15.55934135
Twf1,15.16182164,15.1809507,14.99676312,15.05829483,15.16333737,15.16732662,15.24812244,15.22346009
Kif13b,12.15106711,12.08953714,12.3953804,12.32844828,13.31324447,13.00931037,13.02842345,13.01563293
Glcci1,13.13541844,13.21776747,13.49666123,13.19508553,13.33128333,13.36921013,13.27844998,13.28510622
Snrpa,10.72514226,11.54337357,12.21305954,11.66226937,12.25636588,11.91256275,12.14820202,12.20124771
Hbs1l,11.65433718,11.48678786,11.66662755,10.72514226,12.8761164,12.80511623,12.69353011,12.70030912
Pik3r5,13.00770407,13.11950566,13.57650927,13.61166125,13.72360121,13.64290154,13.42374743,13.39909328
Lin54,13.43267177,13.48476632,13.37408984,13.31172025,13.23486789,13.31887689,13.10122086,13.12961661
Cbx1,13.76024213,13.89145787,13.7259998,13.67637768,14.31005332,14.24560213,14.00501314,13.95909918
Srgap2,13.13927067,13.07062275,12.95922747,13.07829499,13.07934609,13.26817256,12.93287742,12.90665783
Pdlim1,15.0202157,15.0178652,14.25221906,14.77101304,14.89026071,14.85565771,14.74748785,14.73906555
Pja2,14.15717922,14.18686636,14.13538924,14.07948859,14.0670553,14.11834743,13.83799865,13.84843783
Nup155,13.08846499,13.15852327,13.37972642,13.02842345,13.65167449,13.65816392,13.67002115,13.55996868
Irs2,12.56557581,12.5660934,13.56462307,13.45004588,13.67387739,13.63546307,13.08289644,12.90400727
Arrb2,13.94482213,13.92069497,13.825723,13.81666548,14.46177203,14.42467477,14.10724721,14.0919492
Rpl30,14.59993162,14.67753784,14.19402569,14.52411122,14.78015176,14.81752467,14.7066302,14.8832663
Dpyd,14.8999098,14.92841997,15.46483803,15.20315348,15.64448779,15.67141159,15.55934135,15.54731995
Tmsb10,14.36999155,14.33680848,14.40905247,14.21783809,14.65041753,14.66291126,14.57286105,14.63279782
Gigyf2,13.42577713,13.38990043,13.98640983,13.81266836,14.67357882,14.53167455,14.61568346,14.72640989
Coil,11.71575363,11.66662755,11.42686132,11.29528374,12.57198962,12.30527435,12.08409087,12.16783662
Bnip2,13.27577999,13.29891084,13.86158546,13.87662969,14.81752467,14.65355077,14.53485212,14.6130817
Plec,12.48626537,12.38384203,12.10119714,12.41046925,12.82667878,12.8726508,12.67674323,12.63819058
Tomm34,15.33069748,15.15473816,15.94288931,15.72922784,16.5099389,16.52505029,16.4982212,16.51500376
Dctn1,12.0268443,12.11515065,12.49639781,12.30180834,13.16745883,13.10585822,12.57518639,12.85876227
Sos1,14.02561523,13.96001499,14.03057731,13.94086507,14.20378385,14.3219243,14.24754215,14.17978559
Plekho2,14.29049676,14.37249559,14.44813023,14.63473973,14.81652911,14.76042651,14.53805422,14.45115324
Rere,15.66387651,15.67888753,16.64006446,16.80556832,17.42584367,17.10121092,16.86315904,17.01643009
Rad51ap1,14.42716355,14.41870765,14.53014396,14.43068454,14.52739751,14.55710759,14.36056003,14.47355626
Usp34,12.06724141,12.0268443,12.27738107,12.31314656,13.10122086,12.74148642,12.95363744,13.09611545
Ephx3,12.86220476,12.81829498,12.73975766,13.24537266,13.4089629,13.29768202,13.0339282,13.22714573
Ctnnbl1,13.63546307,13.61022651,13.70315274,13.62553624,13.68616547,13.65510919,13.64562038,13.57984701
Arhgef1,13.75616894,13.2559083,13.69339713,13.65101141,14.21143972,14.14799058,13.96318731,14.05081562
Hbp1,12.29142118,12.56413073,12.87975474,13.08665067,13.30385731,13.23100034,12.91962375,12.81009616
BC037034,11.96283574,11.99480805,12.07581668,12.30527435,12.79784649,12.6763281,12.42668924,12.65322566
Kat2b,13.2726807,13.253218,13.5889075,13.59180299,14.05135297,13.96851775,13.72951224,13.62125331
Nabp1,14.35227085,14.44226271,14.6183014,14.6269197,15.18688274,15.13019421,14.7973998,14.97213873
Ttc7,14.26458881,14.08126499,14.19609716,13.85152391,14.07535265,14.05135297,13.512901,13.51047287
Hdlbp,12.91492001,13.03619671,13.10122086,12.99930916,13.23801563,13.22869648,13.23100034,13.31887689
Armc10,14.89223551,14.63768431,15.33069748,14.83033981,15.55280501,15.67437163,15.48573385,15.2864628
Jakmip1,13.6666502,13.69741861,13.55411808,13.92933044,14.84134748,14.58417206,14.32498627,14.4527365
Ppp1r3f,12.65205946,12.6426656,13.43267177,13.26155718,13.59529784,13.33449658,12.97540613,13.21394333
Utf1,15.0008235,14.96208084,14.9177479,14.814246,14.99676312,15.07787137,14.94981889,14.93420819
Edc3,14.03057731,14.07268904,14.70844464,14.7452274,15.07787137,14.83908267,14.33877534,14.50255772
Zc3h6,13.79562869,13.88341003,13.94655011,13.93252651,14.10074317,14.09010941,13.83695383,13.85769825
Zmym3,15.22346009,15.17284942,14.45369216,15.37107065,15.01372457,14.9447638,14.88225352,14.85138538
2700049A03Rik,14.69454672,14.51667526,13.67450166,14.59795581,14.47688523,14.4993716,14.21143972,14.35120451
Zfp831,12.61039653,12.68823066,12.71170712,12.50850855,13.0329063,12.9164483,12.59636076,12.75853849
Zfyve26,12.77164426,12.79171716,12.93751769,12.61140285,12.41961302,12.42668924,12.17203454,12.20478031
Fam193a,11.85498379,11.84362553,11.97217033,12.52336077,12.88397709,12.72311048,12.69483673,12.51455351
Coro1a,11.59195499,11.29528374,12.88217293,12.68994366,13.21394333,13.45905412,12.311507,12.52929419
Pdlim5,12.79171716,12.62767872,13.07220518,13.07593918,13.20972233,13.20370135,13.2391296,13.10177932
Lrrc8a,14.61970832,14.38516911,14.27504856,14.86794993,14.81009325,14.65518285,14.28377861,14.46259176
Rprd1b,14.13767618,14.27838889,14.24754215,13.94900436,14.04169666,14.03830534,13.94655011,13.89761664
Fam132a,12.7953247,12.85133746,12.98278151,12.79681946,12.95998486,12.94424433,12.94660264,12.94660264
Arfip1,16.72623471,16.74051373,16.38921407,16.50449235,16.41137873,16.4172425,16.42503513,16.44947589
Synrg,14.14745887,14.31550662,14.27349664,14.33985121,14.41217759,14.20903184,14.31855226,14.39298991
Prx,13.71298166,13.73643495,13.84843783,13.69227117,13.65510919,13.76304946,13.72360121,13.62777793
Acss2,15.75280387,15.70068121,15.90716123,15.95397935,16.36690856,16.16118398,16.05193371,15.94077329
Gprin1,13.98032589,14.02783115,14.00351825,14.1331407,13.90749229,13.93553331,13.81636964,13.7934798
Snx15,13.76304946,13.79426667,14.09830321,13.84649462,14.3404834,14.31855226,14.44033468,14.3176253
Rbm25,16.43825963,16.51500376,16.48927019,16.20756899,16.44429825,16.51500376,16.43825963,16.52505029
Tmcc3,15.70947526,15.7889915,15.85595967,15.43200545,15.41212378,15.43718154,15.39410121,15.47671672
Vrk3,14.36171048,14.35450473,14.38091501,14.40562649,14.3713841,14.3864753,14.50483817,14.41217759
Gmps,15.06000788,15.01485653,14.66883588,15.1457811,15.06925221,15.01605316,14.79533251,14.82752669
Brat1,13.10872886,12.99663321,13.30594728,13.59090861,13.78069273,13.8521372,13.825723,13.71881208
Csrnp1,13.01563293,13.14657234,13.11111618,13.10122086,13.43990492,13.30969123,13.13181129,12.8761164
Marf1,14.29880226,14.19870301,14.58526504,14.7501185,15.16486883,15.00768004,14.67099171,14.62129268
Syap1,13.21045164,12.96239241,14.35707142,13.94482213,15.0120765,15.1431644,14.05541597,14.21209959
Tfpt,13.80878351,13.8352084,14.05907713,14.13422082,13.94717757,13.94833024,13.92100063,14.07019716
Rbbp8,13.56776699,13.5716919,14.36171048,13.99393093,14.63473973,14.52967041,14.42716355,14.47073287
Naa10,14.48974506,14.50255772,13.08388979,14.18540019,14.54255173,14.56493215,14.47771572,14.50394163
Sgta,14.68902833,14.73073846,14.99146101,14.936872,15.04732259,15.08565192,15.0309164,14.83414763
Suco,14.76042651,14.87054157,15.01057396,14.73228193,14.70028146,14.70972307,14.63201303,14.68211825
Pik3cd,13.84649462,13.74784085,14.30935132,14.32643703,15.06722436,14.78394919,14.40309417,14.40219625
Micall1,13.2071906,13.07593918,13.26673695,12.94204047,13.49325179,13.60899866,13.37972642,13.19246835
Josd1,13.85597592,13.91593537,14.19466352,14.21518718,14.37930111,14.28473555,13.88157644,14.03830534
Ppp1ca,15.62982283,15.66105453,15.92270689,15.90209213,16.26055307,16.15089731,15.75888797,15.96193709
Ric8a,11.21319341,11.34057881,12.07947137,12.21072959,12.48326791,12.39218883,11.80627412,12.24160959
Smc6,13.47267583,13.49666123,13.30385731,13.47494721,13.61166125,13.60620809,13.60899866,13.6052146
Pxn,13.78318681,13.26946038,13.05915883,12.86808906,14.19870301,14.33015108,13.78961219,14.16101038
Dyrk2,14.0682245,13.91968611,14.61203956,14.54886553,14.99959125,14.96808154,14.6832808,14.7254131
Smc3,13.54870762,13.55628058,15.23145745,14.76459257,16.53237102,16.31233859,15.23019844,15.35886135
Msantd2,14.416045,14.36879443,14.24304123,14.5817092,14.53345014,14.50046911,14.45624353,14.5767228
Map3k8,12.29536779,12.03760704,12.80593193,12.91198121,13.57392509,13.49823149,13.24604052,13.4955495
Rps6ka1,11.83965081,11.76968172,12.09377394,11.86324803,12.55266654,12.49165163,12.28865089,12.39218883
Wipi2,14.80960365,14.83737777,15.28447171,15.09513763,15.67437163,15.45328394,15.45328394,15.43453796
Ppm1j,16.91666087,16.91666087,16.86315904,16.74051373,16.64006446,16.68410825,16.58919796,16.50449235
Bad,13.80150468,13.97641793,13.30213953,13.31324447,13.33881847,13.3913902,13.29352487,12.98094418
Stk38,15.25528742,15.30794728,14.7937017,14.71504713,14.72930942,14.90540014,14.48184849,14.46700828
Mettl22,13.51047287,13.435578,12.83901998,12.98757471,12.81533434,12.95493542,12.91342742,12.74397649
Numb,14.75513988,14.73601702,14.64609019,14.89026071,14.54992638,14.61203956,14.31215444,14.38174507
E230008N13Rik,14.54992638,14.58526504,14.60330358,14.36764727,14.65806012,14.64902302,14.62440933,14.6161921
Dcp2,13.30594728,13.35741126,12.32262765,12.52802434,12.84064035,12.88147191,12.61353981,12.52802434
Tut1,13.47040687,13.64379787,13.21280319,13.09880499,12.6570749,12.98579933,12.70694201,12.81829498
Slu7,12.49838632,12.33468968,11.87452078,12.00163594,11.59934215,11.59195499,11.84362553,11.5370871
Itgb7,14.03347127,13.92502288,12.58975,13.15013998,13.21885765,13.17870534,13.14023945,13.12343529
Pyhin1,15.80430067,15.68445644,14.9392805,15.05466237,14.85005663,14.98505533,14.81895709,14.85301704
Ezh2,16.1136539,16.08200066,15.99722514,16.05460659,15.78068077,15.83392554,15.41474085,15.38117239
Tinf2,13.84274171,13.85152391,13.73244951,13.82161005,13.45138851,13.48476632,13.4360227,13.46212734
Carhsp1,14.66883588,14.62339457,14.0951724,14.66291126,14.37799437,14.3162401,14.32430678,14.31215444
Ccsmst1,14.9447638,14.99959125,14.47771572,14.77326897,14.56013549,14.59534879,14.4527365,14.36056003
Ufl1,14.70483048,14.73228193,14.13951104,14.65266861,14.62551428,14.62036987,14.48338405,14.49466187
Tonsl,14.14615645,14.25032581,14.20541087,14.08481562,13.90209373,13.94236156,13.88611401,13.77849914
Rpl17,13.73429803,13.38375292,12.13173076,13.52849874,13.15103443,13.26033201,12.97473797,12.72543934
Zfyve19,14.37696918,14.34434451,14.34990212,14.10567547,14.1636885,14.15717922,13.80636348,13.95213031
Kcnq5,14.65041753,14.74425581,14.29600279,14.40989032,13.98032589,14.23494217,14.04484339,13.97917947
Mink1,14.5767228,14.57157914,14.52967041,14.49323141,14.43488884,14.55826566,14.5767228,14.55363445
Il22,13.50011123,13.58500014,13.52357328,13.39204516,13.12527944,13.02794388,13.32036302,13.41348983
Synj1,14.55124229,14.46892557,14.23062953,14.19466352,14.21783809,14.19870301,14.24560213,14.22480269
Prrc2c,13.58172477,13.73006721,13.17158017,13.14023945,12.85020411,13.02842345,13.20475784,13.24243262
Alox12e,17.72015076,17.67541013,16.68410825,16.68410825,16.66330043,16.94035346,16.69299744,16.55295453
Nfatc3,15.62578567,15.67316464,14.67452669,15.23145745,15.16732662,15.23895393,14.98385903,14.9760225
Stat5b,15.98476254,15.93724635,15.07411592,15.05104667,14.96208084,15.19783513,14.96393974,14.90287743
Hmgb2,15.92270689,15.92270689,15.34207165,15.65384851,15.58994997,15.65115493,15.84868241,15.79113878
Tpr,14.04791355,14.08732905,12.56557581,13.13056035,12.87975474,13.10747408,13.02993966,12.92577689
Ssh2,15.82991979,15.7776374,14.91141564,15.80430067,15.62578567,15.66387651,16.19202338,16.17097628
Sp140,15.6069217,15.72006574,14.85005663,15.68207858,15.45328394,15.47671672,15.05104667,15.06722436
Il6st,15.00322766,14.86794993,14.19870301,14.20726094,14.07056271,14.33680848,14.18772933,13.94717757
Ankrd33b,13.3972557,13.46167525,12.8761164,12.7710196,12.72123658,12.62011371,12.53349909,12.54506952
Phactr4,15.20957231,15.22517134,14.52015023,14.55527477,14.91002779,15.0309164,15.13163686,15.0226271
Bcorl1,14.22648221,14.41468338,14.19037287,14.53345014,14.17457988,14.3462393,13.86984023,14.0156829
Spata6,12.90665783,13.00229863,12.19292702,12.21791164,12.41746705,12.53628045,12.45058192,12.46807706
Shprh,13.56036563,13.44765861,13.41257621,13.32105092,13.17592669,13.22520101,13.14311974,13.1707793
Hdac5,13.97788043,13.97510165,13.51526629,13.57595914,13.28965649,13.24756485,13.58257734,13.46495677
Strn4,15.00906152,15.11694115,14.91282786,14.8064656,14.72153027,14.7021363,14.71968848,14.67452669
Arrdc1,14.81544713,14.81752467,14.89493057,14.63201303,14.51379288,14.58977959,14.32643703,14.23465191
Lpin1,13.68414008,13.54347907,13.20225424,13.1765488,12.77460868,12.90665783,12.5943599,12.90171441
Gmip,14.44813023,14.18122742,12.99930916,13.21538835,13.58797872,13.70058987,12.30527435,12.5660934
Ammecr1l,14.52311236,14.61155089,13.41348983,14.52599515,14.02656851,13.99547909,13.69916757,13.79227996
Itk,13.12121412,13.17158017,12.80185505,12.63636196,12.91342742,12.80394896,12.74829954,12.76838998
Atf7ip,15.76519645,15.86985919,15.80161766,15.92270689,15.85110312,15.8839666,16.12005112,16.16780512
Pitpnc1,14.33123134,14.37358889,13.62005539,13.78069273,13.34243562,13.5456387,13.46495677,13.37920134
Ncf2,16.54276661,16.65268601,15.98476254,16.3962644,16.095863,16.23190141,15.92725772,15.89401748
Sik1,15.1431644,15.22089133,14.85138538,15.00906152,14.77179334,14.78015176,14.54758441,14.55124229
Aff4,12.60746716,12.48326791,11.84866003,11.68888054,12.01795114,12.20124771,11.81076803,11.84362553
Dhx9,16.68410825,16.80556832,16.40698936,16.44429825,16.22773737,16.38316728,16.04018108,16.05690826
Gm10073,14.86505687,14.94756003,14.69888096,14.67601441,14.5157639,14.67990399,14.63358081,14.59238332
Ralbp1,14.75340609,14.61203956,14.17186588,14.90287743,15.11694115,15.04288926,14.91141564,14.94134198
Ripk1,14.76138224,14.75122637,14.54140295,14.4107427,14.03619192,14.17731038,14.08126499,14.08347544
Emsy,15.30126829,15.3656617,14.71968848,14.8832663,14.85441651,14.89848148,14.85005663,14.79533251
Uspl1,14.61568346,14.70844464,14.78750282,14.64009408,14.36279048,14.33795127,14.16042911,14.22568998
Brms1,16.06670837,16.01803427,15.70332855,15.81022961,15.73567234,15.72213805,15.55280501,15.53840312
Ofd1,18.12238069,18.31350496,17.89874698,18.09636341,17.83272241,17.83272241,17.72015076,17.83272241
Cyba,14.81652911,14.83908267,14.80960365,15.23895393,14.80820173,14.84309662,14.72811519,14.72153027
Ceacam1,14.15480668,14.02859361,13.13311659,13.69916757,13.51884486,13.51194124,13.56462307,13.51682951
Htatsf1,14.11603353,14.1331407,14.16964504,14.13191614,14.12043876,14.0661505,14.13845183,14.08035208
Sipa1l1,15.34334757,15.1940831,14.74872159,14.97213873,14.84917086,14.95167397,14.84917086,14.89693872
Scn3a,16.25546194,16.26908217,15.61823874,16.44947589,16.24940348,16.21724221,15.83127126,15.83392554
Ccdc125,16.26055307,16.26055307,15.69224721,16.03643129,15.82991979,15.78695143,15.58085392,15.49838699
Polm,13.03619671,12.86220476,12.43441372,12.58686971,12.25311108,12.38084576,12.10775862,12.0709671
Ccser1,17.12577452,17.10121092,16.75679374,17.05225842,16.9848166,17.01643009,16.9271329,16.89926159
Rdx,15.32523348,15.4073407,14.47688523,14.61089161,14.63386157,14.81895709,14.79645976,14.72930942
Atg9a,14.63768431,14.64242731,14.31686472,14.39834841,14.18122742,14.19712747,14.27173153,14.26653073
Gpatch2l,14.88458245,14.99548879,14.50729356,14.72930942,14.68120843,14.65893194,14.78511246,14.81895709
Faf1,14.23597709,14.44813023,13.49878978,14.08792072,13.85152391,13.90749229,14.06416829,14.12882231
Hnrnpul1,13.95909918,13.97581819,13.28008231,13.86442573,13.77179994,13.75804289,13.47858328,13.56685775
Actl6a,17.19058359,17.26180988,16.21197433,16.57300531,16.77659562,16.91666087,17.11095901,17.05225842
