ID	0h.a	0h.b	2h.a	2h.b	8h.a	8h.b	16h.a	16h.b
Atg2a	11.9664061114033	12.0159449752165	12.1438642360302	11.9205172110196	11.7826971656248	11.7405333355328	12.0709670999872	12.2218787227852
Atg9a	12.0409376854178	12.118048333361	12.2299568923421	12.536280445677	12.0507547878924	11.6543371845408	11.4268613220091	11.6430188898249
Atm	13.7744714133879	13.7336782377066	13.5668577460545	13.7550596738949	13.28165880372	13.7024810529871	13.3891733903426	13.3294728829636
Atp10a	12.3679717323796	12.5602552777866	12.3018083406309	12.1354056285048	12.3346896818135	11.9948080526134	12.6381905821138	12.4758584275894
Atp1a2	13.1848762529883	13.1972657259237	13.3127504434811	13.0046970114253	12.812626396355	12.9289041149672	12.6201137123943	12.6238946190695
Atp2a2	15.0338882677903	14.9413419829766	15.0510466686273	14.7131529396951	14.7937016970909	14.7334987703889	14.5876271823833	14.6045876698619
Atp2b1	13.7063374847153	13.674501658152	13.6146638875656	13.3972557013468	13.5426052659797	13.6943351928897	13.6364375451651	13.8130794118436
Atp2b2	13.5668577460545	13.8092156278576	13.5776666837739	13.3461526369386	13.1038246618441	13.5027435627373	13.5705065001666	13.421945333299
Atp5c1	12.24476225086	12.0179511416349	12.1900198270207	11.9466390342584	12.2478009963421	12.0981976793787	12.5680797345665	12.5437590682699
Atp6v0a2	13.9969521363695	14.0769347321073	13.8068665884114	13.8597233594838	13.5693058424023	13.6212533131968	13.5879787249591	13.4818057743646
Atp6v1f	13.7178860533544	13.4560803530758	13.3266208641121	13.5583906995208	13.1559497982161	13.5129010023592	13.2532180015915	13.4545969743878
Atp7a	14.162162783419	14.1696450416763	14.5589758339019	14.3661645295966	14.5512422904879	14.5552747709831	14.4056264875331	14.5649321498777
Atp8a2	12.6698233679347	12.8070491087301	12.7016883377115	12.5164807957626	12.7452308501898	12.8027961974383	13.1338013237426	13.1402394534076
Atpaf1	12.507828135942	12.918221629706	12.4296672143281	12.7439764892339	12.596360758418	12.5062928545066	12.4463809962898	12.4707517277379
Atxn7	13.865785829257	13.9366655043075	13.4796978566532	13.5668577460545	13.3825696605008	13.4197422251109	13.4508920251986	13.5414532839213
Atxn7l3	14.7812874842838	15.0639075967498	14.2863210038118	14.5060011236683	14.4981630259343	14.8445040946151	14.7215302652407	14.7996870821315
AU019823	15.5161154790737	15.1258089375172	15.7156350721182	15.4195579892114	15.5884101221799	15.6298228291484	15.2129727525951	15.3273486241185
AU022751	15.2481224404725	15.2989322921836	15.3116998029808	14.8959667708196	15.3138137167372	15.0202157028022	15.2031534845132	15.0178651961745
Aup1	13.9210006305183	13.8851962876492	13.7864098106707	14.0008197727188	13.9515747748084	13.8411366683822	13.875990161028	13.7904293097733
Aven	12.4370752101617	12.6782745447601	12.1415358376974	12.599600160425	12.4940066146876	12.3001088781734	13.0221460221863	12.9754061311066
Avil	14.182155419744	14.2695912140963	14.0701971591065	14.2274857453802	13.8145117163434	13.9983308258161	13.9676882046655	13.8774888023979
AW554918	13.8521371979308	14.0919491967081	14.0059565494686	13.5798470116881	13.3305294177529	13.7692791295295	13.4249861986319	13.4932517933509
Bach1	13.0284234462712	13.0884649883883	12.5952075030832	12.3709757088548	13.2219427966249	13.2340584737833	12.9993091618584	12.8153343399708
Bach2	13.5375820405551	13.6625942476361	13.5733166358206	13.3049112575342	13.3599501627273	13.4206173963365	13.674501658152	13.5420154981828
Bag4	13.1012208562876	12.8441309875243	12.8568785682197	12.8327377342643	12.7672879824672	12.8601849423368	13.0006179288969	12.8467212680023
Bahd1	14.5707136594795	14.7390655504481	14.3983484125448	14.5767228027598	14.4519027731084	14.6338615715708	14.4376087538935	14.466021428102
Basp1	12.5693134226878	12.6763281019964	12.8787508367353	12.6029134473477	12.8345208257301	12.5868697148193	12.6633031500631	12.4551381270511
Baz1a	13.875990161028	13.6461733166968	12.9247206966828	14.1940256864148	13.6042454006319	13.4257771321576	13.8907547709668	13.9265811343032
Baz1b	13.4656472200111	13.4839093224571	13.0793460946709	13.4536707697468	13.1554236142099	13.2522544186441	13.3772443930645	13.3574112556371
Bbc3	12.6009183535066	12.8153343399708	12.7003091247994	12.5024009634549	12.4257203911476	12.6344288824448	12.4626725914957	12.536280445677
Bbs1	15.8511031168869	15.8940174777926	15.6478034258993	15.7066251759013	15.7481775770862	15.7255538435679	15.7255538435679	15.7094752622049
Bbx	12.8027961974383	12.9073652167384	12.118048333361	12.9073652167384	12.790192501856	12.8956698248174	12.8467212680023	12.7917171582698
BC068157	13.4908859050824	13.5930109504645	13.1338013237426	13.2896564863804	13.4870478466874	13.412576211065	13.4714339316947	13.726560486654
Bcas1	12.2107295859676	12.5591503455383	12.8666866507103	11.9853201860457	13.4326717738263	12.3028529390605	13.2080583796423	13.4759108447878
Bckdk	12.7386625104046	13.0866506669361	13.1120312316779	13.1893298556394	12.8327377342643	12.8481495059511	12.8163384223676	12.8716277190741
Bcl2l14	13.125279439712	13.0115836310601	13.1204943643975	13.0997667917449	13.151634753203	12.7777849870136	12.7439764892339	12.8513374601016
Bcl3	14.2837786097113	14.473556258015	14.4842035899916	14.4271635549768	14.0826823136814	14.1993801296897	14.3360876792131	14.1258760104133
